Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s148.align.1.tree	20	239.260590177	925.03908
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s149.align.1.tree	14	239.149806811	924.05145
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s150.align.1.tree	20	239.376819769	924.91814
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s151.align.1.tree	22	239.369984808	925.35097
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s152.align.1.tree	22	239.263197554	925.29938
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s153.align.1.tree	20	239.126962516	924.3625
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s154.align.1.tree	22	239.381296451	925.19912
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s155.align.1.tree	16	239.274437057	924.641
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s156.align.1.tree	24	239.240263705	924.83041
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s157.align.1.tree	18	239.305265517	925.03407
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s158.align.1.tree	22	239.327536158	924.92366
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s159.align.1.tree	16	239.392392621	924.69263
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s160.align.1.tree	22	239.127332024	924.73291
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s161.align.1.tree	18	239.297600146	924.99139
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s162.align.1.tree	20	239.27718	924.61337
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s163.align.1.tree	20	239.160162297	924.15516
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s164.align.1.tree	24	239.379405069	925.27832
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s165.align.1.tree	24	239.364487603	925.32994
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s166.align.1.tree	18	239.057158135	923.88084
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s167.align.1.tree	16	239.222688016	924.24179
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s168.align.1.tree	24	239.23984673	924.86036
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s169.align.1.tree	26	239.138222507	924.48872
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s170.align.1.tree	18	239.200836044	924.30193
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s171.align.1.tree	24	239.252754777	925.01084
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s172.align.1.tree	22	239.361283086	925.21347
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s173.align.1.tree	20	239.283943922	924.64884
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s174.align.1.tree	22	239.287810346	924.78123
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s175.align.1.tree	14	239.287006382	924.35424
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s176.align.1.tree	14	239.149121492	924.38152
