Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s115.align.1.tree	16	205.80349848	717.04604
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s116.align.1.tree	26	205.648733374	716.95005
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s117.align.1.tree	22	205.642008706	717.01438
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s118.align.1.tree	20	205.732211665	716.80374
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s119.align.1.tree	22	205.561778476	716.48697
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s120.align.1.tree	24	205.754438432	717.2295
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s121.align.1.tree	24	205.647849751	717.06817
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s122.align.1.tree	22	205.732536623	716.77202
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s123.align.1.tree	18	205.59767154	716.83891
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s124.align.1.tree	22	205.588928887	716.85416
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s125.align.1.tree	16	205.718082637	716.89667
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s126.align.1.tree	22	205.697028442	716.83393
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s127.align.1.tree	20	205.733776838	717.06067
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s128.align.1.tree	26	205.78469229	717.41866
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s129.align.1.tree	22	205.703047065	716.95416
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s130.align.1.tree	14	205.762448389	716.52274
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s131.align.1.tree	16	205.594592885	716.35555
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s132.align.1.tree	18	205.456731763	716.00883
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s133.align.1.tree	22	205.724004332	716.93597
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s134.align.1.tree	18	205.618390746	716.4828
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s135.align.1.tree	22	205.826384073	717.55866
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s136.align.1.tree	24	205.740791701	717.00089
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s137.align.1.tree	24	205.651234285	716.78644
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s138.align.1.tree	20	205.699126789	716.65626
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s139.align.1.tree	26	205.691461301	716.8059
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s140.align.1.tree	16	205.640269752	716.58668
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s141.align.1.tree	24	205.682921221	716.47224
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s142.align.1.tree	20	205.670402446	716.63279
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s143.align.1.tree	20	205.817168009	717.13772
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s144.align.1.tree	16	205.700143932	716.54612
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s145.align.1.tree	26	205.629686043	716.86271
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s146.align.1.tree	22	205.699573462	716.77999
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s147.align.1.tree	18	205.85884077	717.44088
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s148.align.1.tree	26	205.524941732	716.62531
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s149.align.1.tree	12	205.710418892	716.56144
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s150.align.1.tree	20	205.740411187	716.61874
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s151.align.1.tree	18	205.789259775	717.31425
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s152.align.1.tree	20	205.590354611	716.54146
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s153.align.1.tree	20	205.790375457	717.07194
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s154.align.1.tree	22	205.741877487	716.72703
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s155.align.1.tree	20	205.772641838	717.21716
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s156.align.1.tree	26	205.842471249	717.39542
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s157.align.1.tree	14	205.770485991	716.90058
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s158.align.1.tree	16	205.652580678	716.46725
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s159.align.1.tree	14	205.59605716	716.79955
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s160.align.1.tree	10	205.797398421	716.5459
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s161.align.1.tree	20	205.701360124	717.01728
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s162.align.1.tree	14	205.740729941	716.38082
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s163.align.1.tree	16	205.748040367	716.70612
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s164.align.1.tree	22	205.597030246	716.55447
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s165.align.1.tree	20	205.629558243	716.36125
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s166.align.1.tree	24	205.690262777	717.27048
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s167.align.1.tree	24	205.812564304	717.10818
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s168.align.1.tree	22	205.765046911	717.08829
