Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s138.align.1.tree	20	239.106329434	924.00493
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s139.align.1.tree	16	239.129418029	924.19724
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s140.align.1.tree	18	239.166956037	924.79118
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s141.align.1.tree	22	239.125708749	924.48539
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s142.align.1.tree	16	239.159906447	924.33256
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s143.align.1.tree	18	239.15078437	924.38268
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s144.align.1.tree	14	239.060260988	923.64793
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s145.align.1.tree	14	239.213032521	924.06951
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s146.align.1.tree	14	239.087273074	923.88903
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s147.align.1.tree	18	239.19855722	924.44992
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s148.align.1.tree	18	239.092370193	923.89832
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s149.align.1.tree	20	239.167916571	924.4004
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s150.align.1.tree	12	239.138647575	923.53943
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s151.align.1.tree	12	239.190848468	924.24638
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s152.align.1.tree	24	239.081069578	924.73967
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s153.align.1.tree	18	239.092638266	924.15475
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s154.align.1.tree	16	239.235573774	924.75396
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s155.align.1.tree	20	239.147816294	924.73407
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s156.align.1.tree	20	239.080435014	924.11317
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s157.align.1.tree	20	239.124146843	924.27975
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s158.align.1.tree	22	239.109274726	924.84332
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s159.align.1.tree	22	239.161728115	924.71776
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s160.align.1.tree	24	239.18988336	924.72793
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s161.align.1.tree	8	239.12030015	923.64286
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s162.align.1.tree	20	239.224568747	925.02505
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s163.align.1.tree	12	239.064808607	923.48943
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s164.align.1.tree	20	239.184564131	924.62389
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s165.align.1.tree	20	239.085688394	924.55057
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s166.align.1.tree	16	239.189635	924.22305
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s167.align.1.tree	26	239.11766634	924.49915
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s168.align.1.tree	22	239.050918802	924.90625
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s169.align.1.tree	16	238.984930431	923.67281
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s170.align.1.tree	16	239.262687294	924.59812
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s171.align.1.tree	18	239.097766976	924.43555
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s172.align.1.tree	16	239.125081937	924.13811
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s173.align.1.tree	18	239.084762626	924.15517
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s174.align.1.tree	22	239.2521478	924.88099
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s175.align.1.tree	20	239.142858677	924.48965
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s176.align.1.tree	22	239.175460215	924.48732
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s177.align.1.tree	14	239.052206166	923.6603
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s178.align.1.tree	18	239.195761426	924.6999
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s179.align.1.tree	22	239.047571558	924.56727
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s180.align.1.tree	18	239.077173134	924.00285
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s181.align.1.tree	24	238.954254224	924.11309
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s182.align.1.tree	20	239.181496187	924.57779
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s183.align.1.tree	20	239.152711259	924.37288
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s184.align.1.tree	18	239.090444117	924.32975
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s185.align.1.tree	20	239.074940256	924.17279
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s186.align.1.tree	24	239.062590686	924.36715
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s187.align.1.tree	16	239.049368019	924.00185
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s188.align.1.tree	8	239.042611321	923.39034
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s189.align.1.tree	18	239.164735316	924.46967
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s190.align.1.tree	20	239.237337547	924.5373
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s191.align.1.tree	22	239.095063479	924.11082
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s192.align.1.tree	20	239.093089152	924.07721
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s193.align.1.tree	20	239.240808949	925.02547
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s194.align.1.tree	18	239.169355667	924.615
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s195.align.1.tree	10	239.008428944	923.21832
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s196.align.1.tree	20	239.118086591	924.06834
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s197.align.1.tree	20	239.226023194	924.58243
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s198.align.1.tree	18	239.073974399	924.05051
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s199.align.1.tree	24	239.232359613	925.30867
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s200.align.1.tree	16	239.314979634	924.84009
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s201.align.1.tree	16	239.115579602	924.06958
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s202.align.1.tree	16	239.030692051	923.61225
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s203.align.1.tree	22	239.086948519	924.00762
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s204.align.1.tree	8	239.132258214	923.69497
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s205.align.1.tree	22	239.136528859	924.52059
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s206.align.1.tree	14	239.11468189	923.82242
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s207.align.1.tree	12	239.11617882	923.51345
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s208.align.1.tree	20	239.139064614	924.16404
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s209.align.1.tree	20	239.234647194	924.95763
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s210.align.1.tree	26	239.065028195	924.27477
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s211.align.1.tree	16	239.249985713	924.51422
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s212.align.1.tree	22	239.0962288	924.67909
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s213.align.1.tree	20	239.06133387	923.99283
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s214.align.1.tree	18	238.973178334	923.82625
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s215.align.1.tree	14	239.157270645	924.13884
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s216.align.1.tree	18	239.077113266	924.23483
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s217.align.1.tree	16	239.185421546	924.19672
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s218.align.1.tree	18	239.239707633	924.19022
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s219.align.1.tree	18	239.080337292	924.25186
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s220.align.1.tree	22	239.06862905	924.19433
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s221.align.1.tree	20	239.271837561	925.17311
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s222.align.1.tree	22	239.085934101	924.28433
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s223.align.1.tree	20	238.925786842	923.81376
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s224.align.1.tree	24	239.124215515	924.47315
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s225.align.1.tree	20	239.121097089	924.15736
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s226.align.1.tree	22	239.227025551	924.7695
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s227.align.1.tree	24	239.120387635	925.03163
