Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s187.align.1.tree	24	238.787945382	923.60623
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s188.align.1.tree	18	238.851181169	922.91201
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s189.align.1.tree	20	238.93515098	923.7585
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s190.align.1.tree	12	238.722999119	922.31697
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s191.align.1.tree	22	238.96143029	923.41219
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s192.align.1.tree	20	238.926084505	923.71255
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s193.align.1.tree	18	238.824549196	923.19301
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s194.align.1.tree	16	239.062176909	923.89476
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s195.align.1.tree	22	238.781855415	923.63968
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s196.align.1.tree	20	238.993839531	923.7923
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s197.align.1.tree	20	238.835697488	923.42112
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s198.align.1.tree	22	238.756218775	923.62555
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s199.align.1.tree	18	238.76913496	923.12176
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s200.align.1.tree	18	238.718490557	922.77109
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s201.align.1.tree	20	238.90669768	923.5608
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s202.align.1.tree	22	238.831920421	923.89421
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s203.align.1.tree	20	238.938641097	923.97479
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s204.align.1.tree	24	238.778846678	923.94262
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s205.align.1.tree	22	239.068159067	924.36508
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s206.align.1.tree	22	238.980806116	924.05022
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s207.align.1.tree	24	238.888889077	924.3083
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s208.align.1.tree	22	238.808415482	924.16361
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s209.align.1.tree	20	238.565725934	921.94088
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s210.align.1.tree	20	239.085553838	924.36095
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s211.align.1.tree	14	239.080364003	923.74111
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s212.align.1.tree	20	238.813083207	923.77073
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s213.align.1.tree	18	238.943426189	923.84278
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s214.align.1.tree	20	238.915771707	923.92285
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s215.align.1.tree	14	238.866374349	923.08869
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s216.align.1.tree	22	238.841977707	923.64447
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s217.align.1.tree	24	238.951487268	924.35373
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s218.align.1.tree	18	238.92791252	923.84672
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s219.align.1.tree	18	239.000234398	924.21182
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s220.align.1.tree	16	238.840511039	923.0099
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s221.align.1.tree	22	238.931234465	923.53873
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s222.align.1.tree	14	238.928047402	923.26663
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s223.align.1.tree	24	239.078706168	924.75526
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s224.align.1.tree	18	238.725947809	923.17885
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s225.align.1.tree	22	238.995060865	924.34652
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s226.align.1.tree	16	238.885900995	923.18625
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s227.align.1.tree	20	238.760915858	923.58717
