Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s084.align.1.tree	22	205.932667543	717.30013
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s085.align.1.tree	12	205.937839517	717.2155
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s086.align.1.tree	22	205.918362092	717.17425
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s087.align.1.tree	20	205.886877636	717.28837
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s088.align.1.tree	18	205.969078897	717.10188
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s089.align.1.tree	22	205.929389284	717.55654
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s090.align.1.tree	26	205.949160886	717.6615
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s091.align.1.tree	18	205.877793781	717.11093
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s092.align.1.tree	20	205.885895178	717.23169
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s093.align.1.tree	14	205.87634574	716.90739
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s094.align.1.tree	8	205.909930542	717.25256
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s095.align.1.tree	20	205.965776248	717.49711
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s096.align.1.tree	20	205.963834198	717.27696
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s097.align.1.tree	20	205.962806549	717.57378
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s098.align.1.tree	14	205.844168459	716.88293
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s099.align.1.tree	20	205.950492153	717.31574
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s100.align.1.tree	18	205.953605795	717.20617
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s101.align.1.tree	20	205.861311028	717.21394
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s102.align.1.tree	16	205.952865325	717.28028
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s103.align.1.tree	16	205.911346315	717.0732
